dataset,method,regime,n,n_bert_errors,addition,n_added,auroc_base,auroc_full,delta_auroc,delta_auroc_ci_low,delta_auroc_ci_high,auprc_base,auprc_full,delta_auprc,delta_auprc_ci_low,delta_auprc_ci_high
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,syntactic:gnn_confidence+explanation+bert_explanation,41,0.8106061598379266,0.8017689667819344,-0.008530279408469272,-0.032564911481183116,0.01419992671229998,0.09288454724528535,0.10201725367359556,0.00939786721237926,-0.020705451162529576,0.04456240588358916
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,window:gnn_confidence,3,0.8106061598379266,0.8074450295155263,-0.003104181087533689,-0.01072834624785684,0.0008372439493964517,0.09288454724528535,0.10194273762520854,0.009023500354498136,-0.006720901285229674,0.03245937133028185
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,window:gnn_disagreement,1,0.8106061598379266,0.8105712302211046,-3.578002593860075e-05,-0.00042950646020459006,0.0005501990876203145,0.09288454724528535,0.09412464128858,0.00128728434291494,-0.009626509233039728,0.015924048502927394
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,window:gnn_confidence+explanation,22,0.8106061598379266,0.7997375912536239,-0.010506405800033284,-0.026136004080369965,0.003495157666916873,0.09288454724528535,0.1008201397056917,0.0068069559789821505,-0.013004801512492803,0.031236129188305112
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,window:gnn_confidence+explanation+bert_explanation,41,0.8106061598379266,0.7990411820182333,-0.011068989969024626,-0.03071215190964321,0.011168508375003739,0.09288454724528535,0.08869009923239767,-0.0039677999603017315,-0.02906543802240389,0.022168948606477775
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,skipgrams:gnn_confidence,3,0.8106061598379266,0.8092624611408014,-0.001333484306943858,-0.006376441746911798,0.002089076214539325,0.09288454724528535,0.09540355756892292,0.0026880404571804403,-0.009610469996391478,0.01670999994200377
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,skipgrams:gnn_disagreement,1,0.8106061598379266,0.8106923923294561,8.484171932566564e-05,-0.0002686492075451574,0.0006466724559568673,0.09288454724528535,0.09436147926680272,0.0015218009379707285,-0.008861043393439322,0.01580728965933173
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,skipgrams:gnn_confidence+explanation,22,0.8106061598379266,0.7966179398511998,-0.013697033430372412,-0.028576856495865895,0.0010796748683524822,0.09288454724528535,0.09974932402372258,0.007228187886134318,-0.015254790019870292,0.03487931178991997
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,skipgrams:gnn_confidence+explanation+bert_explanation,41,0.8106061598379266,0.7945079726850397,-0.015640611271325832,-0.03577714321757071,0.006379393072665278,0.09288454724528535,0.08645573024167316,-0.006465845516891374,-0.031318522140221884,0.020082201358500817
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,committee:confidence+disagreement(4 topologies),16,0.8106061598379266,0.8037021027629327,-0.006785034461753502,-0.017437921140906948,-0.00031817934543698113,0.09288454724528535,0.09798216579237275,0.0037703250187503486,-0.012387675707989196,0.027761007948606472
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,committee:confidence+explanation(4 topologies),88,0.8106061598379266,0.7936740280834118,-0.016895803668062093,-0.036938422999330464,0.0021654491744391487,0.09288454724528535,0.08453654944077929,-0.008741515704917876,-0.0347026237806349,0.018140699890720157
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,bert_explanation,19,0.799738285501518,0.782408203013118,-0.01683870883568512,-0.04578995723425483,0.016957313193297432,0.05382084223468235,0.04990246855332167,-0.0030895591821764904,-0.022657525947624678,0.020404104841443626
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,constituency:gnn_confidence,3,0.799738285501518,0.7931811021366787,-0.006742851567599293,-0.022150619252962776,0.0007688887945805965,0.05382084223468235,0.05341196534529389,-0.000461993115507368,-0.006290998829984724,0.005256490078165133
